entrezgene_id,mgi_symbol,chromosome_name
258712,Olfr433,1
258711,Olfr432,1
258713,Olfr430,1
258717,Olfr429,1
259162,Olfr427,1
404222,Olfr231,1
258716,Olfr424,1
258715,Olfr421-ps1,1
258302,Olfr420,1
20739,Spta1,1
258710,Olfr419,1
66289,Mptx1,1
258238,Olfr417,1
258709,Olfr248,1
258756,Olfr414,1
546747,Olfr220,1
54418,Fmn2,1
23893,Grem2,1
24012,Rgs7,1
14194,Fh1,1
98256,Kmo,1
13603,Opn3,1
12663,Chml,1
75820,Wdr64,1
26909,Exo1,1
319455,Pld5,1
545389,Cep170,1
723921,Mir350,1
76816,Sdccag8,1
15365,NA,NA
23797,Akt3,1
30928,Zbtb18,1
75589,2310043L19Rik,1
69428,1700016C15Rik,1
11566,Adss,1
631584,Catspere1,1
545391,Catspere2,1
78825,Desi2,1
791357,NA,NA
75164,NA,NA
666295,NA,NA
320110,NA,NA
66359,Cox20,1
51810,Hnrnpu,1
68226,Efcab2,1
269152,Kif26b,1
69726,Smyd3,1
15278,Tfb2m,1
226744,Cnst,1
109232,Sccpdh,1
226747,Ahctf1,1
100503705,NA,NA
226751,Cdc42bpa,1
67426,Coq8a,1
19165,Psen2,1
277333,NA,NA
320404,Itpkb,1
381310,Stum,1
11545,Parp1,1
72568,Lin9,1
27217,Mixl1,1
170760,Acbd3,1
100504581,NA,NA
15078,H3f3a,1
208768,Sde2,1
100504598,NA,NA
320202,Lefty2,1
100862334,NA,NA
69051,Pycr2,1
13590,Lefty1,1
208795,Tmem63a,1
13849,Ephx1,1
619326,9130409I23Rik,1
67459,Nvl,1
98417,Cnih4,1
226757,Wdr26,1
329307,NA,NA
72978,Cnih3,1
403180,Ccdc121,1
240960,Dnah14,1
98386,Lbr,1
433384,NA,NA
13800,Enah,1
27058,Srp9,1
625823,Vmn1r1,1
13244,Degs1,1
67330,1700047M11Rik,1
67948,Fbxo28,1
209456,Trp53bp2,1
12334,Capn2,1
170725,Capn8,1
433386,Ccdc185,1
96935,Susd4,1
53791,Tlr5,1
68897,Disp1,1
71678,Brox,1
108909,Aida,1
338366,Mia3,1
21339,Taf1a,1
78772,Hhipl2,1
73363,1700056E22Rik,1
63953,Dusp10,1
73590,1700112H15Rik,1
74971,4930488B22Rik,1
15284,Hlx,1
66112,Mtarc1,1
67247,Mtarc2,1
100316821,Mir1981,1
226777,C130074G19Rik,1
226778,Mark1,1
98732,Rab3gap2,1
100217449,NA,NA
381314,Iars2,1
387189,Mir194-1,1
387211,Mir215,1
23827,Bpnt1,1
107508,Eprs,1
319562,9630028B13Rik,1
100039138,Gm2061,1
226781,Slc30a10,1
114668,NA,NA
226791,Lyplal1,1
21808,Tgfb2,1
67223,Rrp15,1
110957,D1Pas1,1
74717,Spata17,1
69308,1700007P06Rik,1
67769,Gpatch2,1
100862400,NA,NA
26381,Esrrg,1
320272,9330162B11Rik,1
22283,Ush2a,1
226823,Kctd3,1
16526,Kcnk2,1
100042424,NA,NA
100039307,NA,NA
108000,Cenpf,1
19250,Ptpn14,1
226830,Smyd2,1
19130,Prox1,1
100504619,NA,NA
320119,Rps6kc1,1
52477,Angel2,1
226841,Vash2,1
226844,Flvcr1,1
100125339,A230020J21Rik,1
75558,Spata45,1
68972,Tatdn3,1
381318,Nsl1,1
381319,Batf3,1
619288,Fam71a,1
11910,Atf3,1
100504360,NA,NA
100861628,NA,NA
66208,Nenf,1
66950,Pacc1,1
226849,Ppp2r5a,1
100504379,NA,NA
76843,Dtl,1
77065,Ints7,1
226856,Lpgat1,1
18005,Nek2,1
98736,1700034H15Rik,1
22782,Slc30a1,1
74023,Rd3,1
22033,Traf5,1
100628582,Mir3473c,1
100042625,NA,NA
214742,Rcor3,1
100038712,Gm10516,1
16510,Kcnh1,1
226861,Hhat,1
320952,A730013G03Rik,1
73455,NA,NA
214791,Sertad4,1
100503471,NA,NA
329324,Syt14,1
215193,Utp25,1
54139,Irf6,1
319266,A130010J15Rik,1
215243,Traf3ip3,1
15483,Hsd11b1,1
14373,G0s2,1
100503531,NA,NA
16780,Lamb3,1
215303,Camk1g,1
387201,Mir205,1
74942,4930503O07Rik,1
18845,Plxna2,1
100628615,Mir3962,1
12490,Cd34,1
320400,Gm16897,1
320977,NA,NA
723963,Mir29b-2,1
387224,Mir29c,1
17221,Cd46,1
12946,Cr1l,1
12902,Cr2,1
215728,9230019H11Rik,10
619314,B020014A21Rik,10
670558,H60c,10
76142,Ppp1r14c,10
70337,Iyd,10
213783,Plekhg1,10
270685,Mthfd1l,10
83397,Akap12,10
381990,Zbtb2,10
66084,Rmnd1,10
73419,Armt1,10
100504234,Ccdc170,10
13982,Esr1,10
64009,Syne1,10
68632,Myct1,10
22353,Vip,10
67141,Fbxo5,10
108853,Mtrf1l,10
56533,Rgs17,10
100041224,NA,NA
18390,Oprm1,10
320495,Ipcef1,10
215748,Cnksr3,10
77777,Ulbp1,10
237253,Lrp11,10
18537,Pcmt1,10
320642,NA,NA
69912,Nup43,10
407824,NA,NA
16798,Lats1,10
23924,Katna1,10
215751,Ginm1,10
100503695,NA,NA
67418,Ppil4,10
237256,Zc3h12d,10
100628581,Mir5104,10
68652,Tab2,10
338362,Ust,10
70097,Sash1,10
791352,NA,NA
320825,Samd5,10
620417,Gm6150,10
78808,Stxbp5,10
215772,Adgb,10
67844,Rab32,10
382450,Gm5177,10
14816,Grm1,10
78056,4930567K20Rik,10
268281,Shprh,10
71865,Fbxo30,10
13853,Epm2a,10
22288,Utrn,10
320273,B230208H11Rik,10
74732,Stx11,10
66125,Sf3b5,10
22634,Plagl1,10
100862331,NA,NA
75122,Zc2hc1b,10
353258,Ltv1,10
215789,Phactr2,10
66848,Fuca2,10
56535,Pex3,10
66757,Adat2,10
66253,Aig1,10
15273,Hivep2,10
100504211,NA,NA
215798,Adgrg6,10
100039571,NA,NA
66201,Vta1,10
69412,Nmbr,10
76743,Gje1,10
18101,Nmbr,10
100504235,Gm20125,10
17684,Cited2,10
378431,Txlnb,10
380629,Heca,10
73112,Abracl,10
19707,Reps1,10
100045792,Ect2l,10
215814,Ccdc28a,10
215819,Nhsl1,10
56016,Hebp2,10
215821,Arfgef3,10
237300,Gm4922,10
73968,NA,NA
64058,Perp,10
21929,Tnfaip3,10
100504265,NA,NA
94222,Olig3,10
15979,Ifngr1,10
237310,Il22ra2,10
237313,Il20ra,10
76157,Slc35d3,10
18634,Pex7,10
26408,Map3k5,10
17761,Map7,10
73811,4930405J17Rik,10
621697,Rpl32l,10
72567,Bclaf1,10
71804,Mtfr2,10
29863,Pde7b,10
52906,Ahi1,10
100038717,NA,NA
100504283,NA,NA
17863,Myb,10
56422,Hbs1l,10
73990,4930455C13Rik,10
237320,Aldh8a1,10
76924,NA,NA
67692,NA,NA
432436,Gm5420,10
20393,Sgk1,10
114671,4930444G20Rik,10
319887,E030030I06Rik,10
379043,Raet1e,10
667281,H60b,10
606736,NA,NA
56554,Raet1d,10
100038752,Gm10825,10
353169,Slc2a12,10
237336,Tbpl1,10
100504411,NA,NA
100038582,NA,NA
21412,Tcf21,10
14051,Eya4,10
20042,Rps12,10
100529074,NA,NA
100529075,,10
76306,Slc18b1,10
26464,Vnn3,10
22361,Vnn1,10
111174,Taar1,10
209512,Taar2,10
493809,Taar3,10
209513,Taar4,10
215854,Taar5,10
215855,Taar6,10
215856,Taar7a,10
209517,Taar7b,10
435206,Taar7d,10
276742,Taar7e,10
435207,Taar7f,10
215859,Taar8a,10
382348,Taar8b,10
494546,Taar8c,10
503558,Taar9,10
53331,Stx7,10
100862153,NA,NA
59012,Moxd1,10
14219,Ccn2,10
18605,Enpp1,10
209558,Enpp3,10
70208,Med23,10
11846,Arg1,10
432442,Akap7,10
13822,Epb41l2,10
100504474,Smlr1,10
73803,4930401C15Rik,10
215866,NA,NA
77220,Tmem200a,10
100040851,Gm9767,10
268288,Samd3,10
237339,L3mbtl3,10
667572,NA,NA
73910,Arhgap18,10
16773,Lama2,10
100040961,NA,NA
19272,Ptprk,10
210757,Themis,10
100504516,NA,NA
114676,NA,NA
67719,2310057J18Rik,10
67412,Soga3,10
212448,9330159F19Rik,10
52665,Echdc1,10
68031,Rnf146,10
72780,Rspo3,10
100504540,NA,NA
66311,Cenpw,10
73681,Trmt11,10
100504586,Gm20300,10
66847,Hint3,10
211329,Ncoa7,10
15214,Hey2,10
69692,Hddc2,10
21987,Tpd52l1,10
100041294,NA,NA
268291,Rnf217,10
432450,Nkain2,10
76757,Trdn,10
442820,D830005E20Rik,10
100862254,NA,NA
215890,Clvs2,10
215895,Sult3a2,10
57430,Sult3a1,10
212892,Rsph4a,10
72580,Zup1,10
414093,A830082N09Rik,10
66521,Rwdd1,10
692132,Trappc3l,10
270711,Calhm4,10
103511,Calhm5,10
215900,Calhm6,10
212898,Dse,10
22110,Tspyl1,10
72480,Tspyl4,10
319638,Nt5dc1,10
12813,Col10a1,10
14302,Frk,10
100041585,Amd2,10
319415,Hs3st5,10
15182,Hdac2,10
17118,Marcks,10
215919,Rfpl4b,10
16775,Lama4,10
66337,Fam229b,10
71924,Tube1,10
327743,Ccn6,10
14360,Fyn,10
100504626,Gm16364,10
103213,Traf3ip2,10
327744,E130307A14Rik,10
19714,Rev3l,10
100504659,NA,NA
213332,Mfsd4b4,10
75299,NA,NA
72045,Mfsd4b2,10
100041085,Mfsd4b3-ps,10
215928,Mfsd4b5,10
215929,Mfsd4b1,10
72472,Slc16a10,10
67239,Rpf2,10
67371,Gtf3c6,10
19850,Snord3a,10
11702,Amd1,10
78334,Cdk19,10
70840,Slc22a16,10
70503,Ddo,10
327747,Mettl24,10
71713,Cdc40,10
83767,Wasf1,10
100504721,NA,NA
140741,Gpr6,10
103199,Fig4,10
633979,Ak9,10
268294,Zbtb24,10
171580,Mical1,10
20598,Smpd2,10
73075,Ppil6,10
53599,Cd164,10
75973,Ccdc162,10
70538,5730435O14Rik,10
629461,NA,NA
100628609,Mir3473b,10
103268,Cep57l1,10
140742,Sesn1,10
213402,Armc2,10
624784,Tdg-ps,15
56484,Foxo3,10
215951,Afg1l,10
666540,NA,NA
54198,Snx3,10
21907,Nr2e1,10
14628,Ostm1,10
140740,Sec63,10
268297,Scml4,10
109205,Sobp,10
74530,9030612E09Rik,10
71365,Pdss2,10
331623,Bend3,10
67851,Mtres1,10
100862325,NA,NA
12484,Cd24a,10
414125,F930017D23Rik,10
69443,1700027J07Rik,10
76563,Qrsl1,10
170728,Rtn4ip1,10
11630,Crybg1,10
70365,Speer5-ps1,10
11793,Atg5,10
100316688,Mir1929,10
12142,Prdm1,10
19072,Prep,10
78977,Popdc3,10
23828,Bves,10
380669,Lin28b,10
209462,Hace1,10
320363,D030045P18Rik,10
100418235,NA,NA
14806,Grik2,10
100504076,NA,NA
77987,Ascc3,10
20464,Sim1,10
14727,Lilr4b,10
14728,Lilrb4a,10
77296,Fam162b,10
210198,Gprc6a,10
320995,Rfx6,10
71090,4933411G06Rik,10
215031,Vgll2,10
19886,Ros1,10
66686,Dcbld1,10
94221,Gopc,10
66650,Nepn,10
52014,Nus1,10
629689,NA,NA
22639,Zfa-ps,10
215085,Slc35f1,10
100862347,NA,NA
100038725,Cep85l,10
100502820,Gm19395,10
18821,Pln,10
432460,NA,NA
100502868,Gm20597,10
71567,Mcm9,10
66403,Asf1a,10
100042554,NA,NA
75906,Fam184a,10
17155,Man1a,10
100502920,Gm16998,10
544696,Tbc1d32,10
73390,Msl3l2,10
14609,Gja1,10
100862378,NA,NA
791298,NA,NA
74928,4930467K11Rik,10
15500,Hsf2,10
56442,Serinc1,10
18768,Pkib,10
12140,Fabp7,10
100502970,NA,NA
57319,Smpdl3a,10
100504180,AW822073,10
74399,Duxf3,10
245263,Gm4981,10
791309,NA,NA
70297,Gcc2,10
110829,Lims1,10
19386,Ranbp2,10
76138,Ccdc138,10
13608,Edar,10
103505,BB019430,10
237353,Sh3rf3,10
103080,Septin10,10
268301,Sowahc,10
18451,P4ha1,10
69836,Pla2g12b,10
18302,Oit3,10
215999,Mcu,10
216001,Micu1,10
56709,Dnajb12,10
100503588,NA,NA
74747,Ddit4,10
52717,Anapc16,10
69090,Ascc1,10
94214,Spock2,10
53374,Chst3,10
19156,Psap,10
22295,Cdh23,10
74048,Vsir,10
100302688,Gm17455,10
71279,Slc29a3,10
107449,Unc5b,10
100503834,NA,NA
73616,Pldi,10
327760,Gm20611,10
13180,Pcbd1,10
20397,Sgpl1,10
65971,Tbata,10
237360,Adamts14,10
100862379,NA,NA
18646,Prf1,10
27355,Pald1,10
18119,Nodal,10
13688,Eif4ebp2,10
100503821,NA,NA
216011,Lrrc20,10
237362,Npffr1,10
67895,Ppa1,10
20224,Sar1a,10
71767,Tysnd1,10
71361,Aifm2,10
404634,Macroh2a2,10
100628583,Mir5108,10
12817,Col13a1,10
432466,NA,NA
69894,Fam241b,10
11925,Neurog3,10
70423,Tspan15,10
21337,Tacr2,10
15275,Hk1,10
70162,NA,NA
216019,Hkdc1,10
338359,Supv3l1,10
74706,NA,NA
30930,Vps26a,10
19073,Srgn,10
72320,Kifbp,10
56200,Ddx21,10
100862011,NA,NA
94213,Ddx50,10
216021,Stox1,10
67500,Ccar1,10
100217463,NA,NA
52463,Tet1,10
73132,Slc25a16,10
327762,Dna2,10
70432,Rufy2,10
432467,Hnrnph3,10
67307,Pbld2,10
68371,Pbld1,10
53404,Atoh7,10
68802,Mypn,10
641387,NA,NA
67345,Herc4,10
100502721,NA,NA
93759,Sirt1,10
30045,Dnajc12,10
216033,Ctnna3,10
791346,NA,NA
216028,Lrrtm3,10
100502808,NA,NA
69433,NA,NA
28193,Reep3,10
108829,Jmjd1c,10
641340,Nrbf2,10
13654,Egr2,10
211488,Ado,10
100038508,NA,NA
216049,Zfp365,10
170799,Rtkn2,10
71371,Arid5b,10
100503521,NA,NA
75148,4930545H06Rik,10
73287,Cabcoco1,10
327766,Tmem26,10
69288,Rhobtb1,10
320700,A930033H14Rik,10
12534,Cdk1,10
11735,Ank3,10
76551,Ccdc6,10
69563,Mrln,10
66859,Slc16a9,10
71721,Fam13c,10
70911,Phyhipl,10
319646,Phyhipl,10
83675,Bicc1,10
319572,C730027H18Rik,10
21780,Tfam,10
216080,Ube2d1,10
52637,Cisd1,10
69718,Ipmk,10
622812,NA,NA
108950,NA,NA
100040505,NA,NA
52696,Zwint,10
327768,A330049N07Rik,10
100861952,NA,NA
11994,Pcdh15,10
71236,Rsph14,10
14687,Gnaz,10
76877,Rab36,10
110279,Bcr,10
74392,Specc1l,10
11540,Adora2a,10
544707,Gm5779,10
103149,Upb1,10
71125,NA,NA
68778,Gucd1,10
67332,Snrpd3,10
192734,Lrrc75b,10
14598,Ggt1,10
23887,Ggt5,10
100503432,NA,NA
71733,Susd2,10
104248,Cabin1,10
13202,Ddt,10
103140,Gstt3,10
14871,Gstt1,10
75886,Gstt4,10
14872,Gstt2,10
17319,Mif,10
70377,Derl3,10
20587,Smarcb1,10
100861975,NA,NA
17385,Mmp11,10
103172,Chchd10,10
333670,Gm867,10
22364,Vpreb3,10
333669,Gm5134,10
64453,Zfp280b,10
64454,Slc5a4b,10
64452,Slc5a4a,10
15468,Prmt2,10
751554,Mir678,10
20203,S100b,10
64451,Dip2a,10
18541,Pcnt,10
67523,1700094J05Rik,10
76964,2610028H24Rik,10
216119,Ybey,10
54387,Mcm3ap,10
16987,Lss,10
74953,4930483K19Rik,10
76573,Spatc1l,10
14317,Ftcd,10
12834,Col6a2,10
100861980,NA,NA
12833,Col6a1,10
59093,Pcbp3,10
100038479,Gm10787,10
20509,Slc19a1,10
12822,Col18a1,10
100169878,Gm10941,10
80294,Pofut2,10
110532,Adarb1,10
100045653,NA,NA
108707,Fam207a,10
16414,Itgb2,10
108705,Pttg1ip,10
20610,Sumo3,10
22213,Ube2g2,10
100316811,Mir1930,10
100502831,Gm19402,10
670895,Gm9508,10
16697,Gm10272,10
100009614,Gm10024,10
100502921,Gm10142,10
16694,Krtap12-1,10
100502953,Gm10100,10
77763,Gm9736,10
100041250,Gm3233,10
100041261,Gm3238,10
634517,NA,NA
100041281,Gm3250,10
634504,Gm7137,10
675294,Gm9639,10
100503388,Gm19668,10
670880,Gm9507,10
100040299,Gm49918,10
100191037,Krtap10-4,10
544710,Krtap10-10,10
622629,Gm10318,10
100041351,Gm3285,10
252974,Tspear,10
75188,1700009J07Rik,10
237387,Lrrc3,10
28240,Trpm2,10
67884,Cfap410,10
18641,Pfkl,10
11634,Aire,10
54427,Dnmt3l,10
50723,Icosl,10
100503488,NA,NA
28295,Gatd3a,10
110816,Pwp2,10
216131,Trappc10,10
28169,Agpat3,10
18114,Rrp1,10
13014,Cstb,10
216134,Pdxk,10
791283,NA,NA
258224,Olfr1358,10
216136,Ilvbl,10
71709,Syde1,10
257883,Olfr1357,10
12365,Casp14,10
70976,Ccdc105,10
20513,Slc1a6,10
258305,Olfr1356,10
257734,Olfr1355,10
259163,Olfr1354,10
18372,Olfr8,10
259044,Olfr1353,10
259074,Olfr1352,10
259042,Olfr1351,10
18357,Olfr57,10
72128,2610008E11Rik,10
624765,Vmn2r80,10
216144,Vmn2r81,10
624845,Vmn2r82,10
625029,Vmn2r83,10
50784,Plpp2,10
70427,Mier2,10
21830,Theg,10
237397,C2cd4c,10
216148,Shc2,10
100503607,NA,NA
382384,Odf3l2,10
17123,Madcam1,10
110012,Tpgs1,10
216150,Cdc34,10
16904,Gzmm,10
12215,Bsg,10
15166,Hcn2,10
216151,Polrmt,10
67112,Fgf22,10
70294,Rnf126,10
83554,Fstl3,10
73106,Prss57,10
100503626,NA,NA
18483,Palm,10
78906,Misp,10
414101,E130317F20Rik,10
19205,Ptbp1,10
216152,Plppr3,10
19152,Prtn3,10
50701,Elane,10
100503642,NA,NA
11537,Cfd,10
216154,Med16,10
100862144,NA,NA
109284,R3hdm4,10
114229,Kiss1r,10
13496,Arid3a,10
216156,Wdr18,10
170483,Grin3b,10
216157,Tmem259,10
12798,Cnn2,10
27403,Abca7,10
70719,Arhgap45,10
66420,Polr2e,10
625249,Gpx4,10
216161,Sbno2,10
20869,Stk11,10
100503659,Cbarp,10
66043,Atp5d,10
100862154,NA,NA
59090,Midn,10
12696,Cirbp,10
69770,Fam174c,10
13637,Efna2,10
68114,Pwwp3a,10
75406,Ndufs7,10
14431,Gamt,10
70248,Dazap1,10
103232,NA,NA
20054,Rps15,10
23805,Apc2,10
66374,2310011J03Rik,10
18551,Pcsk4,10
70335,Reep6,10
66548,Adamtsl5,10
216166,Plk5,10
237400,Mex3d,10
17192,Mbd3,10
100503758,NA,NA
66594,Uqcr11,10
21423,Tcf3,10
246086,Onecut3,10
67331,Atp8b3,10
66932,Rexo1,10
118445,Klf16,10
216169,Abhd17a,10
100113398,Adat3,10
100862189,NA,NA
56214,Scamp4,10
103236,Csnk1g2,10
208198,Btbd2,10
17347,Mknk2,10
208228,Mob3a,10
71564,Izumo4,10
11776,Ap3d1,10
208266,Dot1l,10
78670,Plekhj1,10
20222,Sf3a2,10
11705,Amh,10
71912,Jsrp1,10
18245,Oaz1,10
100316778,Mir1982,10
237403,Lingo3,10
66094,Lsm7,10
73218,Sppl2b,10
432478,Tmprss9,10
30055,Timm13,10
16907,Lmnb2,10
17873,Gadd45b,10
14708,Gng7,10
208666,Diras1,10
106947,Slc39a3,10
52551,Sgta,10
50492,Thop1,10
208677,Creb3l3,10
26396,Map2k2,10
16969,Zbtb7a,10
59004,Pias4,10
13629,Eef2,10
100217454,NA,NA
100503773,NA,NA
13144,Dapk3,10
69678,NA,NA
69564,Nmrk2,10
16467,Atcay,10
103406,Zfr2,10
17179,Matk,10
66047,Mrpl54,10
57267,Apba3,10
100526465,Mir3057,10
27375,Tjp3,10
18717,Pip5k1c,10
70312,Cactin,10
21390,Tbxa2r,10
209047,Gipc3,10
15353,Hmg20b,10
73822,Mfsd12,10
432479,4930404N11Rik,10
56371,Fzr1,10
102115,Dohh,10
100503793,NA,NA
72273,Smim24,10
18029,Nfic,10
319586,Celf5,10
103425,Ncln,10
13611,S1pr4,10
14676,Gna15,10
14672,Gna11,10
14797,Tle5,10
21886,Tle2,10
114606,Tle6,10
268319,NA,NA
50721,Sirt6,10
70615,Ankrd24,10
100233208,Gm10778,10
666448,NA,NA
73610,Zfp433,10
100040944,Gm3055,10
666738,Gm8264,10
666501,Gm8137,10
331188,Zfp781,10
666548,Gm8158,10
100038681,NA,NA
666790,NA,NA
408062,Zfp873,10
327780,NA,NA
216177,AU041133,10
237411,Zfp938,10
100503696,NA,NA
237412,Gm4924,10
432480,Gm1553,10
100862390,NA,NA
544717,1190007I07Rik,10
21665,Tdg,10
74782,Glt8d2,10
67933,Hcfc2,10
18045,Nfyb,10
70003,1700028I16Rik,10
50493,Txnrd1,10
66341,Eid3,10
58250,Chst11,10
338365,Slc41a2,10
28109,D10Wsu102e,10
216188,Aldh1l2,10
319277,Washc4,10
216190,Appl2,10
69784,1500009L16Rik,10
77976,Nuak1,10
216197,Ckap4,10
442847,Platr7,10
216198,Tcp11l2,10
100503200,NA,NA
70428,Polr3b,10
71137,Rfx4,10
625690,NA,NA
237422,Ric8b,10
14202,Fhl4,10
103266,Tmem263,10
74238,Mterf2,10
12952,Cry1,10
74007,Btbd11,10
626858,NA,NA
626940,NA,NA
100503271,NA,NA
103136,Pwp1,10
72843,Prdm4,10
67341,Ascl4,10
28088,Rtcb,10
270757,Bpifc,10
69754,Fbxo7,10
27204,Syn3,10
78170,4930486F22Rik,10
21859,Timp3,10
100503291,NA,NA
627035,Gm6729,10
382395,Gm48485,10
66263,1810014B01Rik,10
22027,Hsp90b1,10
103220,Ttc41,10
103466,Nt5dc3,10
192188,Stab2,10
83559,NA,NA
76640,1700113H08Rik,10
100038674,NA,NA
17172,Ascl1,10
18478,Pah,10
16000,Igf1,10
100503785,NA,NA
22172,NA,NA
110312,Pmch,10
75317,Parpbp,10
626115,Gm6653,10
69736,Nup37,10
67282,Washc3,10
71712,Dram1,10
432486,Gnptab,10
20962,Sycp3,10
212862,Chpt1,10
109272,Mybpc1,10
20728,Spic,10
237433,Gm4925,10
104303,Arl1,10
70683,Utp20,10
216225,Slc5a8,10
320091,Ano4,10
237436,Gas2l3,10
20186,Nr1h4,10
216227,Slc17a8,10
213326,Scyl2,10
67019,Actr6,10
75089,Uhrf1bp1l,10
77531,Anks1b,10
100043039,NA,NA
11783,Apaf1,10
67454,Ikbip,10
18674,Slc25a3,10
100861804,NA,NA
21917,Tmpo,10
100503982,NA,NA
723955,Mir135a-2,10
110333,Rmst,10
100526517,Mir1251,10
627800,Gm20757,10
667203,NA,NA
17997,Nedd1,10
380653,NA,NA
380654,Cfap54,10
237459,Cdk17,10
100316689,Mir1931,10
13713,Elk3,10
432488,NA,NA
16993,Lta4h,10
15109,Hal,10
71761,Amdhd1,10
237465,Ccdc38,10
69878,Snrpf,10
74454,4933408J17Rik,10
57764,Ntn4,10
667338,NA,NA
100504069,Gm15915,10
327799,Usp44,10
56307,Metap2,10
74923,NA,NA
723908,Mir331,10
215008,Vezt,10
13998,Fgd6,10
22025,Nr2c1,10
66414,Ndufa12,10
100861832,NA,NA
215472,NA,NA
319880,Tmcc3,10
67723,NA,NA
77048,Cep83,10
54712,Plxnc1,10
12905,Cradd,10
69629,2310039L15Rik,10
216233,Socs2,10
70523,5730420D15Rik,10
67270,Mrpl42,10
93765,Ube2n,10
71207,Nudt4,10
100526463,Mir3058,10
216238,Eea1,10
100504157,NA,NA
12226,Btg1,10
75301,4930556N09Rik,10
100628616,Mir3966,10
13179,Dcn,10
17022,Lum,10
75025,4930473O22Rik,10
16545,Kera,10
13516,Epyc,10
100038699,Gm10754,10
66716,Ccer1,10
791295,NA,NA
667438,Gm8633,10
67972,Atp2b1,10
382406,Poc1b,10
14426,Galnt4,10
100861874,NA,NA
67603,Dusp6,10
100504202,Gm20110,10
100417125,Gm18409,10
71832,Csl,10
17311,Kitl,10
100043224,Gm4301,10
100043227,Gm4302,10
100043231,Gm4303,10
100043235,Gm4305,10
100043239,Gm4307,10
100043247,Gm4312,10
237500,Tmtc3,10
216274,Cep290,10
68281,4930430F08Rik,10
66605,1700017N19Rik,10
67569,Mgat4c,10
100526516,Mir3059,10
67405,Nts,10
237504,Rassf9,10
216285,Alx1,10
74978,Lrriq1,10
103098,Slc6a15,10
100861880,Gm21293,10
100861891,Gm21304,10
100861901,Gm21312,10
637578,Gm20765,10
100043292,Gm4340,10
278279,Tmtc2,10
327812,Gm15663,10
216292,Mettl25,10
52713,Ccdc59,10
639162,NA,NA
321001,NA,NA
327814,Ppfia2,10
380660,Acss3,10
108030,Lin7a,10
17877,Myf5,10
17878,Myf6,10
237523,Ptprq,10
628870,Otogl,10
17931,Ppp1r12a,10
114774,Pawr,10
20979,Syt1,10
368203,Gm5136,10
260315,Nav3,10
109335,9230102K24Rik,10
52679,E2f7,10
75630,1700020G17Rik,10
13008,Csrp2,10
320150,Zdhhc17,10
432502,Rpl6l,10
237542,Osbpl8,10
71769,Bbs10,10
53605,Nap1l1,10
382421,Gm5176,10
21664,Phlda1,10
71321,4933440J02Rik,10
629206,Gm20758,10
52705,Krr1,10
73690,Glipr1,10
69286,Glipr1l1,10
67537,Glipr1l2,10
544736,Glipr1l3,10
353025,Caps2,10
268345,Kcnc2,10
69355,1700010J16Rik,10
382423,Atxn7l3b,10
237553,Trhde,10
216343,Tph2,10
100861951,NA,NA
66687,Tbc1d15,10
668041,NA,NA
216344,Rab21,10
100038558,NA,NA
67226,Tmem19,10
66816,Thap2,10
216345,Zfc3h1,10
14160,Lgr5,10
100861970,NA,NA
77798,A930009A15Rik,10
216350,Tspan8,10
19279,Ptprr,10
619332,Taf7l2,10
19263,Ptprb,10
58802,Kcnmb4,10
67342,Kcnmb4os1,10
100504412,Kcnmb4os2,10
72068,Cnot2,10
100504423,NA,NA
72286,1700030O20Rik,10
237558,Myrfl,10
216363,Rab3ip,10
71086,4933412E12Rik,10
103175,D630029K05Rik,10
544741,NA,NA
382427,Best3,10
100038610,NA,NA
237560,Lrrc10,10
100862026,NA,NA
12461,Cct2,10
327826,Frs2,10
64050,Yeats4,10
77397,9530003J23Rik,10
17105,Lyz2,10
17110,Lyz1,10
432508,Cpsf6,10
70574,Cpm,10
17246,Mdm2,10
215436,Slc35e3,10
103468,Nup107,10
100862040,NA,NA
215449,Rap1b,10
71067,4933411E08Rik,10
17245,Mdm1,10
50929,Il22,10
116849,Iltifb,10
668198,Gm9040,10
668203,Gm9044,10
668205,Gm9045,10
668209,Gm9046,10
668213,Gm9048,10
668216,Gm9049,10
15978,Ifng,10
69181,Dyrk2,10
100038589,NA,NA
97640,NA,NA
73400,1700064J06Rik,10
71902,Cand1,10
67081,1700025F24Rik,10
74053,Grip1,10
75321,Grip1os2,10
117599,Helb,10
73914,Irak3,10
68212,Tmbim4,10
100504548,NA,NA
66225,Llph,10
15364,Hmga2,10
321010,NA,NA
320626,9230105E05Rik,10
791076,Mir763,10
100038546,NA,NA
70874,4921513I03Rik,10
320183,Msrb3,10
100504616,Gm15910,10
380664,Lemd3,10
24117,Wif1,10
100504636,NA,NA
74694,Tbc1d30,10
75612,Gns,10
192678,Rassf3,10
56480,Tbk1,10
73192,Xpot,10
216393,D930020B18Rik,10
270802,BC048403,10
117600,Srgap1,10
216394,NA,NA
668272,NA,NA
216395,Rxylt1,10
100043513,Gm4489,10
54140,Avpr1a,10
319272,A130077B15Rik,10
319468,Ppm1h,10
387251,Mirlet7i,10
67074,Mon2,10
14479,Usp15,10
100042958,NA,NA
268354,Tafa2,10
100505018,NA,NA
75030,4930503E24Rik,10
20503,Slc16a7,10
320398,Lrig3,10
68876,Atp23,10
52468,Ctdsp2,10
723962,Mir26a-2,10
723882,Mir546,10
11567,Avil,10
